transaction_id,date,scheme_name,transaction_type,amount,state,age_group,gender,city_tier
296,2022-03-18,UTI Flexi Cap Direct,SIP,407003,Karnataka,36-45,Female,B30
297,2022-12-29,ICICI Pru Bluechip Direct,Redemption,170817,Andhra Pradesh,60+,Female,T30
298,2023-01-23,Mirae Asset Large Cap Direct,Lumpsum,189050,Andhra Pradesh,60+,Female,T30
299,2023-02-14,Mirae Asset Large Cap Direct,SIP,387844,Punjab,60+,Male,T30
300,2024-08-06,SBI Bluechip Direct,SIP,480828,Karnataka,36-45,Female,B30
301,2025-08-21,HDFC Top 100 Direct,Redemption,102453,Delhi,26-35,Male,T30
302,2024-02-18,Kotak Bluechip Direct,Redemption,280566,Andhra Pradesh,18-25,Female,T30
303,2022-03-09,Axis Bluechip Direct,SIP,370969,Tamil Nadu,26-35,Male,T30
304,2025-09-15,ABSL Frontline Equity Direct,Lumpsum,269602,West Bengal,46-60,Male,T30
305,2025-04-10,UTI Flexi Cap Direct,SIP,279033,Tamil Nadu,60+,Male,T30
306,2023-12-03,Mirae Asset Large Cap Direct,SIP,157968,Karnataka,36-45,Female,T30
307,2024-02-29,HDFC Top 100 Direct,Redemption,259931,Telangana,26-35,Female,T30
308,2025-03-18,Axis Bluechip Direct,SIP,320528,Kerala,18-25,Male,B30
309,2023-08-25,Kotak Bluechip Direct,SIP,50143,Telangana,36-45,Male,T30
310,2023-12-16,HDFC Top 100 Direct,Lumpsum,394593,West Bengal,60+,Male,T30
311,2025-09-05,HDFC Top 100 Direct,Redemption,473443,Kerala,26-35,Female,T30
312,2025-12-19,ABSL Frontline Equity Direct,Lumpsum,389035,Kerala,46-60,Male,T30
313,2022-03-09,HDFC Top 100 Direct,SIP,282003,Kerala,60+,Female,T30
314,2022-08-22,ICICI Pru Bluechip Direct,Lumpsum,428209,Kerala,26-35,Male,T30
315,2023-05-22,Nippon Large Cap Direct,SIP,240660,Andhra Pradesh,46-60,Male,B30
316,2022-06-25,HDFC Top 100 Direct,SIP,97069,Tamil Nadu,46-60,Male,B30
317,2022-07-11,Nippon Large Cap Direct,Redemption,311550,Karnataka,36-45,Male,T30
318,2023-08-22,UTI Flexi Cap Direct,Redemption,76114,Telangana,46-60,Male,T30
319,2023-08-22,Axis Bluechip Direct,SIP,117787,Kerala,36-45,Male,B30
320,2022-02-23,Mirae Asset Large Cap Direct,Lumpsum,68292,Punjab,46-60,Female,T30
321,2022-12-04,Kotak Bluechip Direct,SIP,286665,Maharashtra,26-35,Male,T30
322,2023-02-25,ABSL Frontline Equity Direct,Redemption,56218,Punjab,60+,Female,B30
323,2024-08-08,Nippon Large Cap Direct,SIP,386276,Uttar Pradesh,46-60,Male,T30
324,2023-02-07,Axis Bluechip Direct,SIP,438305,Uttar Pradesh,18-25,Male,T30
325,2025-10-18,ICICI Pru Bluechip Direct,SIP,405282,Maharashtra,46-60,Male,T30
326,2025-03-21,HDFC Top 100 Direct,Lumpsum,225567,Kerala,46-60,Female,B30
327,2023-04-19,UTI Flexi Cap Direct,SIP,64835,Gujarat,26-35,Female,B30
328,2024-02-29,ICICI Pru Bluechip Direct,Lumpsum,467364,West Bengal,46-60,Female,T30
329,2023-12-21,ICICI Pru Bluechip Direct,SIP,258623,Uttar Pradesh,60+,Female,B30
330,2025-10-16,Axis Bluechip Direct,SIP,92416,Maharashtra,36-45,Male,T30
331,2025-01-12,HDFC Top 100 Direct,Lumpsum,187437,Telangana,46-60,Female,T30
332,2024-04-03,Mirae Asset Large Cap Direct,SIP,381891,Rajasthan,46-60,Male,T30
333,2025-12-13,Mirae Asset Large Cap Direct,SIP,114798,Punjab,36-45,Female,T30
334,2025-08-19,HDFC Top 100 Direct,SIP,250711,Rajasthan,18-25,Female,T30
335,2025-09-01,Axis Bluechip Direct,Redemption,265674,Tamil Nadu,60+,Female,T30
336,2022-03-05,Axis Bluechip Direct,SIP,206130,Delhi,36-45,Female,B30
337,2024-05-12,HDFC Top 100 Direct,SIP,478115,West Bengal,26-35,Male,B30
338,2023-06-08,SBI Bluechip Direct,Lumpsum,137600,Delhi,18-25,Female,T30
339,2022-03-04,Nippon Large Cap Direct,Lumpsum,156410,Tamil Nadu,60+,Female,T30
340,2023-07-27,HDFC Top 100 Direct,SIP,42011,West Bengal,18-25,Female,B30
341,2023-06-04,SBI Bluechip Direct,SIP,377680,Delhi,46-60,Female,T30
342,2022-10-15,UTI Flexi Cap Direct,Redemption,2461,Uttar Pradesh,46-60,Female,T30
343,2025-01-09,Axis Bluechip Direct,SIP,23405,Delhi,36-45,Female,T30
344,2023-01-24,Kotak Bluechip Direct,Redemption,20568,Kerala,46-60,Female,T30
345,2024-02-23,ABSL Frontline Equity Direct,Lumpsum,148133,Delhi,36-45,Male,T30
346,2023-12-18,HDFC Top 100 Direct,SIP,145468,Telangana,60+,Male,T30
347,2025-03-31,DSP Top 100 Equity Direct,SIP,385704,West Bengal,46-60,Male,B30
348,2024-09-17,Nippon Large Cap Direct,Lumpsum,80004,Telangana,18-25,Male,B30
349,2023-01-23,Mirae Asset Large Cap Direct,SIP,262952,Gujarat,60+,Male,T30
350,2024-01-06,ICICI Pru Bluechip Direct,SIP,5186,Punjab,60+,Male,T30
351,2023-03-01,UTI Flexi Cap Direct,SIP,217653,Delhi,60+,Male,T30
352,2023-12-11,DSP Top 100 Equity Direct,SIP,491917,Andhra Pradesh,60+,Male,T30
353,2024-03-22,DSP Top 100 Equity Direct,SIP,394114,West Bengal,26-35,Female,T30
354,2022-11-20,Kotak Bluechip Direct,SIP,15153,Maharashtra,36-45,Female,T30
355,2025-03-04,Kotak Bluechip Direct,Lumpsum,438273,Punjab,46-60,Female,B30
356,2023-02-11,Nippon Large Cap Direct,SIP,474257,Gujarat,60+,Male,T30
357,2024-10-24,Kotak Bluechip Direct,SIP,144176,West Bengal,26-35,Female,T30
358,2022-05-10,ICICI Pru Bluechip Direct,SIP,15554,Karnataka,46-60,Female,B30
359,2022-03-20,Mirae Asset Large Cap Direct,SIP,462737,Andhra Pradesh,18-25,Female,T30
360,2025-06-01,UTI Flexi Cap Direct,SIP,476939,Tamil Nadu,26-35,Male,T30
361,2022-05-29,DSP Top 100 Equity Direct,SIP,240463,Punjab,36-45,Female,T30
362,2023-04-12,ICICI Pru Bluechip Direct,Redemption,72089,Gujarat,46-60,Male,T30
363,2022-04-06,Mirae Asset Large Cap Direct,SIP,469077,West Bengal,18-25,Female,T30
364,2023-09-04,Mirae Asset Large Cap Direct,SIP,295323,Delhi,46-60,Female,T30
365,2022-01-12,ABSL Frontline Equity Direct,SIP,494183,Andhra Pradesh,46-60,Female,T30
366,2022-10-13,Mirae Asset Large Cap Direct,SIP,139104,Punjab,26-35,Male,B30
367,2025-12-01,HDFC Top 100 Direct,Redemption,418160,Delhi,60+,Male,T30
368,2023-04-13,Nippon Large Cap Direct,Redemption,4133,Telangana,18-25,Male,T30
369,2025-11-30,SBI Bluechip Direct,Redemption,395322,Telangana,26-35,Female,T30
370,2022-12-13,Axis Bluechip Direct,SIP,151808,Gujarat,18-25,Male,B30
371,2025-02-12,Nippon Large Cap Direct,SIP,434678,Gujarat,36-45,Female,T30
372,2025-06-25,Nippon Large Cap Direct,SIP,41647,Punjab,36-45,Male,T30
373,2025-10-26,DSP Top 100 Equity Direct,SIP,426356,Karnataka,36-45,Male,T30
374,2025-01-05,DSP Top 100 Equity Direct,SIP,334452,Punjab,18-25,Male,T30
375,2025-08-19,UTI Flexi Cap Direct,Redemption,248637,Delhi,46-60,Male,B30
376,2024-09-25,UTI Flexi Cap Direct,SIP,87649,Rajasthan,26-35,Female,T30
377,2023-03-19,Axis Bluechip Direct,Lumpsum,261943,Karnataka,26-35,Female,T30
378,2024-04-11,Axis Bluechip Direct,Redemption,455813,Maharashtra,26-35,Female,T30
379,2025-06-20,Kotak Bluechip Direct,Redemption,165965,Telangana,18-25,Female,T30
380,2023-09-22,DSP Top 100 Equity Direct,SIP,171060,Gujarat,36-45,Male,B30
381,2023-03-12,HDFC Top 100 Direct,SIP,91638,Telangana,26-35,Female,T30
382,2022-01-02,DSP Top 100 Equity Direct,Lumpsum,25178,Gujarat,26-35,Female,T30
383,2024-07-04,SBI Bluechip Direct,SIP,350285,Uttar Pradesh,46-60,Female,T30
384,2023-04-08,Kotak Bluechip Direct,SIP,34054,Karnataka,26-35,Female,T30
385,2024-06-22,ABSL Frontline Equity Direct,Lumpsum,410246,Maharashtra,60+,Male,T30
386,2023-12-18,UTI Flexi Cap Direct,SIP,369423,Kerala,26-35,Male,B30
387,2022-10-23,Nippon Large Cap Direct,SIP,277408,Uttar Pradesh,60+,Male,T30
388,2022-12-02,ABSL Frontline Equity Direct,SIP,289795,Maharashtra,60+,Female,B30
389,2025-11-05,HDFC Top 100 Direct,SIP,10155,Telangana,26-35,Male,T30
390,2025-05-02,ICICI Pru Bluechip Direct,SIP,49051,Tamil Nadu,60+,Female,B30
391,2025-12-10,Axis Bluechip Direct,Redemption,424693,Kerala,46-60,Female,T30
392,2024-01-17,UTI Flexi Cap Direct,SIP,332798,Rajasthan,46-60,Male,T30
393,2023-07-23,Mirae Asset Large Cap Direct,SIP,240972,Kerala,46-60,Female,T30
394,2025-04-25,HDFC Top 100 Direct,SIP,235767,Rajasthan,60+,Male,T30
395,2022-09-01,Nippon Large Cap Direct,Lumpsum,9441,Kerala,36-45,Male,T30
396,2025-08-15,ICICI Pru Bluechip Direct,SIP,217381,Maharashtra,60+,Male,T30
397,2023-12-27,ICICI Pru Bluechip Direct,SIP,498938,Maharashtra,60+,Male,T30
398,2024-10-04,Mirae Asset Large Cap Direct,SIP,395224,Tamil Nadu,18-25,Male,T30
399,2023-04-29,UTI Flexi Cap Direct,Redemption,203589,Tamil Nadu,26-35,Male,T30
400,2025-06-03,Axis Bluechip Direct,SIP,71893,West Bengal,46-60,Female,T30
401,2025-06-14,Mirae Asset Large Cap Direct,Lumpsum,436263,Andhra Pradesh,60+,Female,T30
402,2022-03-24,HDFC Top 100 Direct,SIP,64262,Maharashtra,60+,Male,B30
403,2025-09-06,Kotak Bluechip Direct,SIP,295999,Punjab,36-45,Female,T30
404,2023-01-03,SBI Bluechip Direct,SIP,419148,Tamil Nadu,36-45,Female,B30
405,2022-05-17,UTI Flexi Cap Direct,Redemption,22714,Punjab,18-25,Female,B30
406,2022-01-16,SBI Bluechip Direct,SIP,137553,Delhi,26-35,Female,B30
407,2024-12-24,Mirae Asset Large Cap Direct,Redemption,11230,Andhra Pradesh,26-35,Female,T30
408,2025-03-23,HDFC Top 100 Direct,SIP,294180,Andhra Pradesh,46-60,Male,B30
409,2022-03-15,Kotak Bluechip Direct,SIP,223741,Andhra Pradesh,36-45,Female,T30
410,2024-11-13,Axis Bluechip Direct,SIP,300848,Karnataka,18-25,Female,T30
411,2025-03-17,Axis Bluechip Direct,Redemption,124803,Karnataka,46-60,Male,T30
412,2025-05-06,Nippon Large Cap Direct,SIP,258395,Rajasthan,60+,Female,B30
413,2022-09-07,Nippon Large Cap Direct,SIP,496755,Kerala,36-45,Male,T30
414,2022-06-06,Nippon Large Cap Direct,SIP,238749,Kerala,36-45,Male,T30
415,2024-02-24,ABSL Frontline Equity Direct,SIP,434838,Gujarat,26-35,Female,T30
416,2024-01-04,DSP Top 100 Equity Direct,SIP,335528,Tamil Nadu,26-35,Male,T30
417,2024-12-14,Nippon Large Cap Direct,SIP,360348,Maharashtra,60+,Female,T30
418,2022-06-12,DSP Top 100 Equity Direct,SIP,196596,Rajasthan,60+,Female,T30
419,2022-02-02,ABSL Frontline Equity Direct,SIP,299662,Delhi,60+,Male,T30
420,2022-02-02,ICICI Pru Bluechip Direct,Lumpsum,62349,Andhra Pradesh,36-45,Female,T30
421,2024-09-03,Nippon Large Cap Direct,SIP,42608,Punjab,60+,Female,T30
422,2024-02-24,Nippon Large Cap Direct,Lumpsum,302504,Rajasthan,26-35,Male,T30
423,2024-09-16,UTI Flexi Cap Direct,SIP,273718,Andhra Pradesh,18-25,Female,T30
424,2025-01-01,ICICI Pru Bluechip Direct,Redemption,414539,Gujarat,46-60,Male,T30
425,2023-03-14,ABSL Frontline Equity Direct,SIP,415890,Andhra Pradesh,60+,Male,B30
426,2024-06-18,DSP Top 100 Equity Direct,SIP,308171,Punjab,18-25,Female,T30
427,2022-10-22,UTI Flexi Cap Direct,SIP,361074,Andhra Pradesh,46-60,Female,T30
428,2024-08-02,DSP Top 100 Equity Direct,SIP,489148,Punjab,60+,Male,T30
429,2025-10-28,Kotak Bluechip Direct,SIP,243211,Tamil Nadu,18-25,Male,T30
430,2024-10-18,Kotak Bluechip Direct,Lumpsum,438569,Maharashtra,18-25,Male,B30
431,2024-07-29,DSP Top 100 Equity Direct,SIP,185907,Rajasthan,60+,Female,T30
432,2023-09-25,DSP Top 100 Equity Direct,SIP,70814,Karnataka,36-45,Male,T30
433,2025-08-17,UTI Flexi Cap Direct,SIP,182114,Rajasthan,36-45,Male,T30
434,2025-09-03,DSP Top 100 Equity Direct,SIP,309026,Punjab,46-60,Male,T30
435,2022-11-05,UTI Flexi Cap Direct,SIP,195262,Punjab,18-25,Male,B30
436,2025-06-01,SBI Bluechip Direct,Redemption,144843,Delhi,26-35,Male,T30
437,2025-08-01,DSP Top 100 Equity Direct,SIP,402128,Delhi,26-35,Male,T30
438,2024-09-22,HDFC Top 100 Direct,SIP,208552,Telangana,26-35,Female,B30
439,2022-03-23,Mirae Asset Large Cap Direct,SIP,69228,Uttar Pradesh,46-60,Male,T30
440,2024-08-11,Mirae Asset Large Cap Direct,SIP,21920,Telangana,18-25,Male,B30
441,2024-01-06,ICICI Pru Bluechip Direct,Redemption,470129,Tamil Nadu,46-60,Female,B30
442,2022-12-18,ICICI Pru Bluechip Direct,SIP,408753,Uttar Pradesh,26-35,Female,T30
443,2024-04-29,Mirae Asset Large Cap Direct,SIP,79341,Gujarat,26-35,Male,B30
444,2023-05-21,UTI Flexi Cap Direct,Lumpsum,381939,West Bengal,46-60,Female,T30
445,2025-07-25,UTI Flexi Cap Direct,SIP,456182,Telangana,26-35,Female,T30
446,2022-06-06,SBI Bluechip Direct,Lumpsum,281342,Telangana,18-25,Male,B30
447,2024-07-25,Mirae Asset Large Cap Direct,Lumpsum,410425,West Bengal,36-45,Male,T30
448,2025-04-22,DSP Top 100 Equity Direct,Lumpsum,456254,Tamil Nadu,60+,Male,T30
449,2022-05-07,Nippon Large Cap Direct,Redemption,185130,Kerala,46-60,Male,T30
450,2025-08-27,Kotak Bluechip Direct,SIP,475144,Kerala,36-45,Female,B30
451,2025-11-18,Axis Bluechip Direct,SIP,292581,Rajasthan,36-45,Female,B30
452,2024-04-23,HDFC Top 100 Direct,SIP,97147,Delhi,60+,Male,T30
453,2023-10-05,SBI Bluechip Direct,SIP,452032,Delhi,26-35,Male,T30
454,2023-01-06,DSP Top 100 Equity Direct,SIP,50671,Uttar Pradesh,36-45,Female,B30
455,2023-07-01,Nippon Large Cap Direct,Redemption,159624,Uttar Pradesh,26-35,Female,T30
456,2024-02-29,Axis Bluechip Direct,Redemption,86971,Andhra Pradesh,26-35,Male,T30
457,2023-09-22,HDFC Top 100 Direct,SIP,273334,Karnataka,60+,Male,B30
458,2025-08-15,DSP Top 100 Equity Direct,SIP,173398,Maharashtra,18-25,Male,B30
459,2022-09-23,Nippon Large Cap Direct,SIP,52722,Karnataka,46-60,Male,T30
460,2025-02-09,ICICI Pru Bluechip Direct,SIP,400783,Telangana,26-35,Female,T30
461,2025-05-21,Nippon Large Cap Direct,SIP,294955,Delhi,26-35,Male,B30
462,2025-03-21,DSP Top 100 Equity Direct,SIP,436491,Delhi,18-25,Male,T30
463,2023-05-23,Kotak Bluechip Direct,SIP,194365,Uttar Pradesh,60+,Female,T30
464,2023-05-19,ABSL Frontline Equity Direct,Redemption,152499,Gujarat,18-25,Male,T30
465,2023-06-09,SBI Bluechip Direct,Redemption,1973,Delhi,26-35,Male,T30
466,2025-07-27,ABSL Frontline Equity Direct,SIP,433754,Gujarat,60+,Female,T30
467,2025-07-29,Kotak Bluechip Direct,SIP,412398,Uttar Pradesh,26-35,Male,T30
468,2023-09-08,UTI Flexi Cap Direct,SIP,103218,Delhi,60+,Female,B30
469,2025-11-07,ICICI Pru Bluechip Direct,Redemption,385096,Punjab,18-25,Male,B30
470,2025-05-18,Nippon Large Cap Direct,SIP,355165,Punjab,18-25,Female,T30
471,2023-08-13,Axis Bluechip Direct,Redemption,43434,Karnataka,60+,Female,T30
472,2024-05-29,Nippon Large Cap Direct,Redemption,288241,Karnataka,18-25,Male,T30
473,2025-07-04,HDFC Top 100 Direct,Lumpsum,367191,Tamil Nadu,46-60,Male,B30
474,2023-04-05,ABSL Frontline Equity Direct,SIP,357321,Maharashtra,46-60,Female,T30
475,2022-11-10,Kotak Bluechip Direct,Lumpsum,280084,Kerala,36-45,Male,T30
476,2023-08-08,ABSL Frontline Equity Direct,Redemption,348898,Karnataka,60+,Female,T30
477,2023-05-28,ABSL Frontline Equity Direct,SIP,296107,Telangana,46-60,Male,T30
478,2025-02-12,Axis Bluechip Direct,SIP,311337,Rajasthan,26-35,Female,B30
479,2023-06-27,HDFC Top 100 Direct,Redemption,283014,Telangana,46-60,Male,B30
480,2024-03-03,Mirae Asset Large Cap Direct,SIP,481833,Kerala,46-60,Male,T30
481,2025-07-22,DSP Top 100 Equity Direct,Lumpsum,309861,Gujarat,46-60,Female,T30
482,2025-11-13,Mirae Asset Large Cap Direct,SIP,434314,Telangana,46-60,Male,B30
483,2025-10-30,SBI Bluechip Direct,SIP,320559,Delhi,46-60,Female,B30
484,2022-02-08,Nippon Large Cap Direct,SIP,285926,West Bengal,26-35,Male,B30
485,2022-08-26,SBI Bluechip Direct,Redemption,494780,Karnataka,26-35,Female,T30
486,2022-10-03,UTI Flexi Cap Direct,Lumpsum,194169,Rajasthan,60+,Male,T30
487,2025-11-02,ICICI Pru Bluechip Direct,SIP,358900,Andhra Pradesh,18-25,Male,B30
488,2025-11-06,Kotak Bluechip Direct,SIP,154736,Delhi,18-25,Female,T30
489,2022-05-12,SBI Bluechip Direct,SIP,378822,West Bengal,46-60,Female,T30
490,2025-11-08,SBI Bluechip Direct,SIP,74172,Delhi,18-25,Male,B30
491,2024-02-01,Kotak Bluechip Direct,SIP,264953,Rajasthan,26-35,Female,B30
492,2025-05-10,Mirae Asset Large Cap Direct,Lumpsum,143055,Gujarat,60+,Male,T30
493,2023-10-04,ICICI Pru Bluechip Direct,SIP,202232,Rajasthan,46-60,Female,T30
494,2025-05-25,Axis Bluechip Direct,Lumpsum,187279,Andhra Pradesh,46-60,Female,T30
495,2023-02-22,Mirae Asset Large Cap Direct,Lumpsum,273689,Karnataka,26-35,Male,T30
496,2022-01-25,Axis Bluechip Direct,Lumpsum,173921,Uttar Pradesh,46-60,Male,T30
497,2025-09-26,Nippon Large Cap Direct,SIP,44264,Andhra Pradesh,18-25,Female,T30
498,2024-01-11,Nippon Large Cap Direct,SIP,72102,Tamil Nadu,18-25,Male,B30
499,2024-06-04,HDFC Top 100 Direct,SIP,1973,Maharashtra,36-45,Female,T30
500,2022-08-15,SBI Bluechip Direct,SIP,231760,Karnataka,60+,Male,T30
501,2023-06-21,ICICI Pru Bluechip Direct,SIP,152428,Kerala,26-35,Male,T30
502,2022-09-25,HDFC Top 100 Direct,SIP,4265,Andhra Pradesh,18-25,Male,T30
503,2025-05-26,ABSL Frontline Equity Direct,SIP,64763,Rajasthan,36-45,Female,B30
504,2023-01-03,Nippon Large Cap Direct,Lumpsum,289702,Karnataka,46-60,Male,T30
505,2025-01-03,HDFC Top 100 Direct,Lumpsum,358360,Gujarat,60+,Male,B30
506,2024-07-22,HDFC Top 100 Direct,SIP,364154,Kerala,60+,Female,T30
507,2025-06-14,ICICI Pru Bluechip Direct,Lumpsum,354519,Karnataka,18-25,Female,T30
508,2025-10-05,UTI Flexi Cap Direct,Redemption,119326,Delhi,26-35,Male,B30
509,2023-04-10,Kotak Bluechip Direct,SIP,327935,Delhi,26-35,Female,T30
510,2024-09-14,SBI Bluechip Direct,Lumpsum,331102,Punjab,26-35,Female,T30
511,2025-05-19,Nippon Large Cap Direct,SIP,464154,Uttar Pradesh,18-25,Male,T30
512,2024-08-13,DSP Top 100 Equity Direct,SIP,159670,Rajasthan,46-60,Female,B30
513,2022-04-19,Nippon Large Cap Direct,SIP,221413,Maharashtra,18-25,Male,T30
514,2024-01-26,ABSL Frontline Equity Direct,SIP,144926,Uttar Pradesh,46-60,Female,T30
515,2023-07-08,ICICI Pru Bluechip Direct,Lumpsum,478103,Uttar Pradesh,36-45,Female,T30
516,2023-03-26,DSP Top 100 Equity Direct,Lumpsum,178273,Maharashtra,60+,Male,B30
517,2024-10-22,HDFC Top 100 Direct,SIP,383918,Delhi,26-35,Male,T30
518,2022-09-01,ICICI Pru Bluechip Direct,Lumpsum,287283,Kerala,46-60,Male,T30
519,2022-04-09,SBI Bluechip Direct,Lumpsum,393654,West Bengal,18-25,Male,T30
520,2022-11-07,Axis Bluechip Direct,Redemption,269623,Kerala,60+,Male,B30
521,2023-01-04,DSP Top 100 Equity Direct,Lumpsum,474329,Uttar Pradesh,18-25,Male,T30
522,2023-08-22,Kotak Bluechip Direct,SIP,469844,Tamil Nadu,36-45,Female,B30
523,2024-11-13,SBI Bluechip Direct,SIP,383353,Telangana,18-25,Male,T30
524,2024-12-22,Axis Bluechip Direct,SIP,31505,Uttar Pradesh,46-60,Female,T30
525,2025-07-22,Mirae Asset Large Cap Direct,SIP,25412,Rajasthan,60+,Female,T30
526,2023-09-29,Nippon Large Cap Direct,SIP,432405,Delhi,60+,Male,T30
527,2022-01-31,SBI Bluechip Direct,SIP,447660,Uttar Pradesh,18-25,Female,B30
528,2022-12-17,ICICI Pru Bluechip Direct,Lumpsum,449728,Tamil Nadu,26-35,Male,T30
529,2022-03-15,HDFC Top 100 Direct,SIP,209842,Karnataka,18-25,Female,T30
530,2024-06-20,HDFC Top 100 Direct,Lumpsum,437110,Andhra Pradesh,60+,Male,T30
531,2024-04-22,DSP Top 100 Equity Direct,SIP,282733,West Bengal,46-60,Male,T30
532,2024-08-07,UTI Flexi Cap Direct,SIP,152834,Punjab,18-25,Male,T30
533,2024-04-13,Axis Bluechip Direct,SIP,8623,Gujarat,26-35,Male,B30
534,2023-10-23,Axis Bluechip Direct,SIP,170483,Maharashtra,26-35,Female,T30
535,2022-02-22,SBI Bluechip Direct,SIP,40598,Uttar Pradesh,26-35,Male,B30
536,2024-01-29,Nippon Large Cap Direct,SIP,181526,Punjab,18-25,Female,T30
537,2022-01-08,DSP Top 100 Equity Direct,SIP,278595,Telangana,26-35,Male,T30
538,2024-04-05,Mirae Asset Large Cap Direct,Redemption,51815,West Bengal,60+,Male,T30
539,2024-01-18,Kotak Bluechip Direct,SIP,186020,Rajasthan,60+,Female,T30
540,2022-12-27,DSP Top 100 Equity Direct,Lumpsum,257903,Andhra Pradesh,26-35,Male,T30
541,2025-08-08,SBI Bluechip Direct,SIP,179513,Punjab,26-35,Female,B30
542,2023-02-14,UTI Flexi Cap Direct,Redemption,443369,Delhi,46-60,Female,T30
543,2025-08-20,ABSL Frontline Equity Direct,Redemption,338652,Maharashtra,60+,Female,T30
544,2024-03-27,Nippon Large Cap Direct,Redemption,474755,Delhi,26-35,Female,T30
545,2023-10-24,UTI Flexi Cap Direct,SIP,16889,Tamil Nadu,18-25,Female,T30
546,2024-05-27,DSP Top 100 Equity Direct,SIP,52151,Gujarat,26-35,Female,T30
547,2025-02-17,ICICI Pru Bluechip Direct,SIP,350983,Maharashtra,60+,Female,T30
548,2024-09-22,SBI Bluechip Direct,Lumpsum,256295,West Bengal,18-25,Female,B30
549,2023-02-12,ICICI Pru Bluechip Direct,Redemption,305788,Maharashtra,60+,Female,T30
550,2023-06-29,Nippon Large Cap Direct,SIP,307159,Gujarat,18-25,Female,B30
551,2023-04-18,Axis Bluechip Direct,SIP,368911,Karnataka,46-60,Male,T30
552,2024-08-06,DSP Top 100 Equity Direct,SIP,38778,Delhi,36-45,Male,T30
553,2024-12-20,UTI Flexi Cap Direct,Redemption,480282,Uttar Pradesh,60+,Female,T30
554,2022-04-29,SBI Bluechip Direct,SIP,494518,Andhra Pradesh,46-60,Male,B30
555,2023-10-22,HDFC Top 100 Direct,Lumpsum,447861,Gujarat,36-45,Male,B30
556,2023-10-04,Nippon Large Cap Direct,SIP,282821,Karnataka,60+,Female,T30
557,2023-01-02,SBI Bluechip Direct,Redemption,363969,Telangana,36-45,Male,T30
558,2022-01-12,DSP Top 100 Equity Direct,Lumpsum,77939,Gujarat,36-45,Male,T30
559,2022-11-18,Nippon Large Cap Direct,SIP,445824,Uttar Pradesh,46-60,Male,T30
560,2022-08-22,Mirae Asset Large Cap Direct,Lumpsum,2512,Delhi,18-25,Female,T30
561,2023-07-26,HDFC Top 100 Direct,SIP,39096,Andhra Pradesh,36-45,Female,B30
562,2025-04-21,Axis Bluechip Direct,SIP,476596,Delhi,26-35,Female,T30
563,2022-12-21,ICICI Pru Bluechip Direct,SIP,28773,Telangana,36-45,Female,T30
564,2025-01-03,Nippon Large Cap Direct,SIP,234973,Kerala,46-60,Male,B30
565,2022-05-30,Axis Bluechip Direct,SIP,458074,Uttar Pradesh,60+,Male,T30
566,2023-09-09,HDFC Top 100 Direct,SIP,42352,Tamil Nadu,26-35,Female,B30
567,2025-05-17,Kotak Bluechip Direct,SIP,379153,Kerala,36-45,Female,T30
568,2024-02-17,HDFC Top 100 Direct,SIP,88235,Delhi,60+,Female,T30
569,2022-08-26,ICICI Pru Bluechip Direct,Redemption,149453,Punjab,46-60,Male,T30
570,2024-04-21,Kotak Bluechip Direct,SIP,45906,Punjab,46-60,Male,T30
571,2024-04-03,SBI Bluechip Direct,Lumpsum,136970,Delhi,18-25,Female,B30
572,2023-07-12,SBI Bluechip Direct,SIP,70897,West Bengal,36-45,Female,T30
573,2023-02-15,SBI Bluechip Direct,Lumpsum,267974,Maharashtra,26-35,Female,T30
574,2023-05-23,Kotak Bluechip Direct,SIP,87242,Karnataka,60+,Male,T30
575,2025-09-05,DSP Top 100 Equity Direct,SIP,449456,Tamil Nadu,18-25,Male,B30
576,2022-07-25,Kotak Bluechip Direct,SIP,184172,Punjab,60+,Male,T30
577,2025-07-14,Kotak Bluechip Direct,SIP,261155,Gujarat,18-25,Male,T30
578,2025-04-17,Kotak Bluechip Direct,SIP,145984,Kerala,36-45,Male,B30
579,2024-07-01,Nippon Large Cap Direct,SIP,62016,Maharashtra,26-35,Female,T30
580,2025-10-29,SBI Bluechip Direct,SIP,221664,Punjab,26-35,Male,T30
581,2024-03-17,HDFC Top 100 Direct,SIP,498575,Kerala,46-60,Female,B30
582,2025-10-14,Kotak Bluechip Direct,Lumpsum,267202,Uttar Pradesh,26-35,Female,T30
583,2022-02-15,HDFC Top 100 Direct,SIP,77629,West Bengal,36-45,Male,T30
584,2025-04-16,Kotak Bluechip Direct,SIP,175548,Andhra Pradesh,36-45,Female,B30
585,2022-04-09,HDFC Top 100 Direct,SIP,262381,Punjab,18-25,Female,T30
586,2025-12-28,Kotak Bluechip Direct,SIP,291515,Uttar Pradesh,60+,Male,T30
587,2022-12-28,Mirae Asset Large Cap Direct,SIP,29947,Tamil Nadu,18-25,Female,T30
588,2024-09-23,HDFC Top 100 Direct,SIP,28163,Uttar Pradesh,36-45,Female,B30
